sample number,reduction,reduction_depth,mu,std,q1,env,ws,baltimore_vol_rel,chester_rel,nuclear_rel,env_rel
20,0.7777780860376463,0.5729716064623018,0.9161021816835391,1.2642928104217546,0.984678729018168,1.145911990269763,1.01303135103099,1.0,0.9599890488110138,0.9826345431789737,0.9916692740926157
21,0.7777780860376463,0.5729716064623018,0.8409980560440098,1.3916212708571125,0.8004049215751312,1.255414924756555,1.1774883877767983,1.0,0.8818053817271589,0.9295603879849812,0.9545134543178974
22,0.7777780860376463,0.5729716064623018,0.6667818302269864,1.3098635945189212,0.887403302579177,1.2842360862995084,1.2652471694259948,1.0,0.8141426783479349,0.8757822277847309,0.9125078222778473
23,0.7777780860376463,0.5729716064623018,0.855770460909554,1.2536169738292449,0.6297449135903219,1.2440907064253879,1.0594046767877063,1.0,0.8882196495619524,0.9318288485607009,0.9554912390488111
24,0.7777780860376463,0.5729716064623018,0.7635221963798643,1.191992963909358,0.7450395600837937,1.1389203835883692,1.1077158872132202,1.0,0.8960419274092616,0.9393773466833542,0.9642130788485607
25,0.7777780860376463,0.5729716064623018,0.8547769307043998,1.3863271179897942,0.5384885691357405,1.3252181813934318,1.212975667120123,1.0,0.8538798498122653,0.8912312265331664,0.9224030037546933
26,0.7777780860376463,0.5729716064623018,0.8022575579676303,1.3999011768138623,0.35455539170921907,1.1789489512475413,1.2633307457321161,1.0,0.8363188360450563,0.8821182728410513,0.9122340425531915
27,0.7777780860376463,0.5729716064623018,0.685812171865981,1.371557407013339,0.3495397709545101,1.3640719332886162,1.1458535386461106,1.0,0.7220353566958698,0.7882509386733416,0.834793491864831
28,0.7777780860376463,0.5729716064623018,0.7719796282539627,1.3136580653578036,0.8147915544837561,1.0609000615991633,1.1688037379729885,1.0,0.9184918648310388,0.9539267834793492,0.9768851689612015
29,0.7777780860376463,0.5729716064623018,0.8799914550320891,1.0968516396447994,0.6003545827866189,1.2131575215671921,1.3061299284462553,1.0,0.9207603254067585,0.9531445556946183,0.9714095744680851
30,0.7777780860376463,0.5729716064623018,0.7924443599112516,1.2264881867752093,0.4580456397642279,1.1665509556272375,1.1963206943455784,1.0,0.8690941802252816,0.9037077596996246,0.938360450563204
31,0.7777780860376463,0.5729716064623018,0.6430957392550603,1.1319860500763625,0.3035681628371374,1.3183906630668552,1.391072208315247,1.0,0.7412781602002503,0.8114831038798498,0.8533322903629537
32,0.7777780860376463,0.5729716064623018,0.7377557750186252,1.082106439898236,0.653964376179401,1.2047709185313347,1.010359311357823,1.0,0.8774249061326658,0.9217772215269087,0.9506023153942428
33,0.7777780860376463,0.5729716064623018,0.7882976339872927,1.0606749916200091,0.4103103226647583,1.1132768980820344,1.3679825306254099,1.0,0.8909965581977471,0.9334324155193993,0.9570948060075094
34,0.7777780860376463,0.5729716064623018,0.6714136081547424,1.0534746638811492,0.8990525922561974,1.1928330836813936,1.3412127564468685,1.0,0.882744055068836,0.9338626408010012,0.9598717146433041
35,0.7777780860376463,0.5729716064623018,0.9464127007669026,1.4939800326939439,0.835005455812879,1.3702185621314833,1.098605623043534,1.0,0.8881414267834793,0.9324937421777222,0.9554912390488111
36,0.7777780860376463,0.5729716064623018,0.6256164129921552,1.4757143690743013,0.6772389521879943,1.183448955855306,1.3739267643758775,1.0,0.7462844180225281,0.8276361076345432,0.8724577596996246
37,0.7777780860376463,0.5729716064623018,0.7148665950278599,1.3966259535698842,0.37219417379731745,1.276786460043568,1.0758028721608877,1.0,0.7667787859824781,0.8298263454317898,0.8670603879849812
38,0.7777780860376463,0.5729716064623018,0.7353717114012104,1.224980559541609,0.6384992422160749,1.2966419937290468,1.384200189394761,1.0,0.8335028160200251,0.8823920525657072,0.9150891739674594
39,0.7777780860376463,0.5729716064623018,0.6621351755077951,1.3832377477179618,0.4314303070063138,1.3899633112958878,1.1264416244575477,1.0,0.7014627659574468,0.7718241551939925,0.8211045056320401
40,0.7777780860376463,0.5729716064623018,0.892712455598099,1.336605653815477,0.5376958030515089,1.2113089434191548,1.219369686214765,1.0,0.8869289737171464,0.9288954943679599,0.9536530037546934
41,0.7777780860376463,0.5729716064623018,0.6397114342161161,1.43737127544159,0.3756076793783112,1.0035852832514256,1.3271687311661153,1.0,0.7817193366708386,0.8486389236545682,0.8873591989987484
42,0.7777780860376463,0.5729716064623018,0.620288333022357,1.02706213365904,0.5679769973798985,1.1623163062972603,1.093000589504256,1.0,0.8255240926157696,0.880084480600751,0.9132900500625782
43,0.7777780860376463,0.5729716064623018,0.8080856268510442,1.1458486550506812,0.4689074297729505,1.2882520316240451,1.0270146796856399,1.0,0.8676079474342928,0.9017521902377973,0.9339799749687109
44,0.7777780860376463,0.5729716064623018,0.8497260976779152,1.2784358987702227,0.5988517351392454,1.3925402864475467,1.188278049078668,1.0,0.8599812265331664,0.8950250312891114,0.9263141426783479
45,0.7777780860376463,0.5729716064623018,0.8421700348969865,1.001457897393802,0.3202367956922617,1.2251006520406118,1.1557719564627296,1.0,0.8958854818523154,0.9346448685857321,0.9562343554443054
46,0.7777780860376463,0.5729716064623018,0.8278996463653109,1.1749853471072034,0.9105821395590616,1.1968609524653926,1.0773213346908386,1.0,0.9325328535669587,0.9628050688360451,0.9802096370463079
47,0.7777780860376463,0.5729716064623018,0.9923213855542306,1.3490634334780847,0.40088537637751365,1.080009396297173,1.2726329061846429,1.0,0.9247105757196495,0.9552956821026283,0.9733651439299124
48,0.7777780860376463,0.5729716064623018,0.7386535934625997,1.4220296159143468,0.5270376062465475,1.0102379334849727,1.117976947751179,1.0,0.862523466833542,0.9034730913642053,0.9411764705882353
49,0.7777780860376463,0.5729716064623018,0.8256811248105272,1.140065522120571,0.6879385882532674,1.0489002522637043,1.1603083080903538,1.0,0.9365222152690864,0.96659887359199,0.9823216520650814
50,0.7777780860376463,0.5729716064623018,0.9984460491525315,1.2389038282823814,0.3418754660224468,1.3013890233579317,1.3633979975149337,1.0,0.9026908635794744,0.9382822277847309,0.9587374843554443
51,0.7777780860376463,0.5729716064623018,0.7774601735262573,1.1304719449426888,0.3839260115977104,1.0049132854051244,1.0110484977256446,1.0,0.8954552565707135,0.9369915519399249,0.9606930538172715
52,0.7777780860376463,0.5729716064623018,0.9246836518512209,1.2909942229442226,0.5564668682403364,1.1423113075185576,1.358212698453579,1.0,0.9173185231539425,0.951188986232791,0.9702362327909887
53,0.7777780860376463,0.5729716064623018,0.7407228530503542,1.4905620858552417,0.6441731180784275,1.0011371407031195,1.249940151651382,1.0,0.8724577596996246,0.9211514392991239,0.9526361076345432
54,0.7777780860376463,0.5729716064623018,0.6784623796893368,1.2973300705530355,0.649026981878364,1.265117951321041,1.1906901901288554,1.0,0.7952909887359199,0.8582603254067585,0.893773466833542
55,0.7777780860376463,0.5729716064623018,0.6095905409815717,1.215197851159584,0.6259267503858178,1.1290057786784524,1.0607227665579906,1.0,0.7984590112640801,0.8644399249061326,0.9003441802252816
56,0.7777780860376463,0.5729716064623018,0.8325138620721317,1.2050273856616158,0.7536548489024422,1.2562050205879687,1.3629239863615537,1.0,0.8946339173967459,0.9386733416770964,0.9609668335419275
57,0.7777780860376463,0.5729716064623018,0.7786671446199416,1.075010243457064,0.8975664107658317,1.033279704559944,1.096175290217319,1.0,0.9581508135168961,0.9827127659574468,0.9925688360450563
58,0.7777780860376463,0.5729716064623018,0.962154496638439,1.3579344737854,0.6668318600870184,1.0996003769758937,1.0507879110418255,1.0,0.9377737797246558,0.9660122027534418,0.9816958698372966
59,0.7777780860376463,0.5729716064623018,0.9511049240261485,1.0233476400989574,0.3226776976652887,1.3218869964872755,1.025090212411583,1.0,0.9181007509386734,0.9476298498122653,0.9663250938673341
60,0.7777780860376463,0.5729716064623018,0.9606808015133623,1.4038561614623064,0.585174934923056,1.1712060166943354,1.0955951730290983,1.0,0.9140722778473092,0.9487640801001251,0.968319774718398
61,0.7777780860376463,0.5729716064623018,0.7071481792456157,1.2776290420979044,0.8571490681574996,1.088427762203428,1.1989520417011297,1.0,0.8920525657071339,0.9390644555694618,0.9675375469336671
62,0.7777780860376463,0.5729716064623018,0.9141039843603236,1.0674144045896619,0.4324534066193451,1.348859965453041,1.2675861778880544,1.0,0.9012046307884856,0.9381257822277848,0.9584637046307884
63,0.7777780860376463,0.5729716064623018,0.7631922706001406,1.0989008490758936,0.7834054227125151,1.0566360614104189,1.2152891156643992,1.0,0.934136420525657,0.9664033166458073,0.9823607634543179
64,0.7777780860376463,0.5729716064623018,0.9518872147182978,1.4022896927816777,0.782901766402243,1.0781730826786895,1.0377040778130329,1.0,0.9471605131414268,0.9736389236545682,0.9870541301627034
65,0.7777780860376463,0.5729716064623018,0.6690533095148865,1.4962075413180145,0.6621508148390164,1.1206159738428623,1.3768903567237623,1.0,0.8008448060075094,0.8674123904881101,0.9031993116395495
66,0.7777780860376463,0.5729716064623018,0.8078400956094279,1.042319233515084,0.7622858733315898,1.1335030629130214,1.0621659209062515,1.0,0.9359746558197747,0.965308197747184,0.981148310387985
67,0.7777780860376463,0.5729716064623018,0.9154596025440012,1.4480965875354594,0.7676768669650618,1.1743431706301046,1.0305107409780327,1.0,0.9164971839799749,0.951188986232791,0.9722700250312891
68,0.7777780860376463,0.5729716064623018,0.852005795967984,1.4436518913707963,0.9135454807852468,1.2720464173839567,1.022025567712338,1.0,0.8914267834793492,0.9362484355444305,0.9608494993742178
69,0.7777780860376463,0.5729716064623018,0.7975909714698831,1.3435284557486191,0.7882070154865302,1.074629895398441,1.018109803435202,1.0,0.91700563204005,0.9520885481852316,0.9753598247809763
70,0.7777780860376463,0.5729716064623018,0.988109266336922,1.0569600977297284,0.471852665907761,1.1657570656711087,1.2487582794203484,1.0,0.9483338548185232,0.9693366708385482,0.9820869837296621
71,0.7777780860376463,0.5729716064623018,0.6809077899353642,1.4394750647219339,0.7052031208717708,1.187517078964304,1.1151139146519393,1.0,0.8052252816020025,0.8688595118898623,0.9035122027534418
72,0.7777780860376463,0.5729716064623018,0.6353225394416094,1.3673907310088675,0.4285353605976879,1.0293842801401942,1.0368351665357676,1.0,0.7923967459324155,0.857438986232791,0.8939690237797246
73,0.7777780860376463,0.5729716064623018,0.7612320273596552,1.4623401585519973,0.7164614497345929,1.2408468014804206,1.2355829797287157,1.0,0.834715269086358,0.8846996245306633,0.9193914267834793
74,0.7777780860376463,0.5729716064623018,0.8067096408767022,1.3936647545768814,0.6031052049049688,1.3876021437895234,1.1099224723932941,1.0,0.8224734042553191,0.8740222152690864,0.9039033166458073
75,0.7777780860376463,0.5729716064623018,0.9419550025398907,1.2965798745895423,0.7191361251676143,1.2998713578397132,1.0798475050396947,1.0,0.9124295994993742,0.9469258448060075,0.9668726533166458
76,0.7777780860376463,0.5729716064623018,0.9666139540332124,1.2696486191230036,0.6975746348500298,1.0176738798927587,1.0570823974592156,1.0,0.9593241551939925,0.9820869837296621,0.9905741551939925
77,0.7777780860376463,0.5729716064623018,0.8835650407190091,1.4799877207957923,0.34211265191458984,1.0951553515551118,1.3226200095188272,1.0,0.8716755319148937,0.9064846683354193,0.9393773466833542
78,0.7777780860376463,0.5729716064623018,0.6214741700010848,1.073467231404752,0.8241424973372888,1.3663830332432514,1.1858464684446937,1.0,0.7906758448060075,0.856500312891114,0.8935779098873592
79,0.7777780860376463,0.5729716064623018,0.6246816889835863,1.2035578891177918,0.7150363401035131,1.1266491326130263,1.034023364277804,1.0,0.827988110137672,0.8845040675844806,0.9210732165206508
80,0.7777780860376463,0.5729716064623018,0.9918950782862208,1.234452521985201,0.8642019941554948,1.0943207465362261,1.3820305891642202,1.0,0.9688673341677096,0.9860372340425532,0.9928035043804756
81,0.7777780860376463,0.5729716064623018,0.6391220275151989,1.4121443672547562,0.9806824389843014,1.1647160608574973,1.2513377738804963,1.0,0.8391739674593242,0.8978410513141427,0.9389862327909887
82,0.7777780860376463,0.5729716064623018,0.7300570996171445,1.010667680700069,0.8502692990552803,1.382600204932035,1.299631603437932,1.0,0.8697199624530663,0.9112953692115144,0.9457133917396746
83,0.7777780860376463,0.5729716064623018,0.6412854619624273,1.2944259714811959,0.9359255315148232,1.259101315585835,1.1755121557435844,1.0,0.8157462453066333,0.8789502503128911,0.9172794117647058
84,0.7777780860376463,0.5729716064623018,0.9398900046764591,1.2374068788300088,0.9549702713917791,1.3051211309458408,1.2222374247249048,1.0,0.9386733416770964,0.9660904255319149,0.9814612015018773
85,0.7777780860376463,0.5729716064623018,0.903557680140484,1.0377803774831986,0.6579101018544168,1.1803816007492807,1.0163058771048212,1.0,0.9450093867334167,0.9680459949937422,0.9819305381727159
86,0.7777780860376463,0.5729716064623018,0.8222514237549413,1.0165719245256541,0.6116576017776183,1.2224281172658267,1.019813305795555,1.0,0.9144242803504381,0.9485294117647058,0.9680459949937422
87,0.7777780860376463,0.5729716064623018,0.8884896721688664,1.1140732358730032,0.7315510190858114,1.0839255323009271,1.1929413818033696,1.0,0.9519712140175219,0.9763767209011264,0.9875625782227785
88,0.7777780860376463,0.5729716064623018,0.8478354126610287,1.0542008561734981,0.5439355889981411,1.3541804941812456,1.244200196222572,1.0,0.8868507509386734,0.9285826032540676,0.9518929912390488
89,0.7777780860376463,0.5729716064623018,0.8340263636849844,1.1269687108256496,0.5360238838899722,1.1153871513256806,1.3155760218769943,1.0,0.9123513767209012,0.9482165206508135,0.9682806633291614
90,0.7777780860376463,0.5729716064623018,0.7180915066926904,1.0517653082294203,0.8702222810144649,1.0531780764564556,1.33022360782832,1.0,0.9367568836045056,0.9700015644555695,0.9858025657071339
91,0.7777780860376463,0.5729716064623018,0.9335598981197916,1.2256049646818437,0.7386800772446551,1.2065999760527317,1.2764520345888424,1.0,0.934058197747184,0.9609277221526908,0.9785278473091364
92,0.7777780860376463,0.5729716064623018,0.9341713563326034,1.196558592593719,0.6865864443140268,1.2256111887741614,1.2309224332098014,1.0,0.9298732790988736,0.9577596996245307,0.9757118272841051
93,0.7777780860376463,0.5729716064623018,0.6876029540247186,1.1541937153984387,0.46509143767171574,1.2853435596322147,1.2731830075824186,1.0,0.801822590738423,0.8589252190237797,0.8926001251564456
94,0.7777780860376463,0.5729716064623018,0.6351742291273257,1.3246222315290892,0.31549558231777614,1.1046509845304868,1.3830897807968525,1.0,0.7540675844806007,0.8261498748435545,0.8665519399249062
95,0.7777780860376463,0.5729716064623018,0.7360294788171234,1.4244075965471277,0.3122824176455203,1.2534879939102554,1.3090644008742953,1.0,0.7738579474342928,0.8351454943679599,0.8714408635794744
96,0.7777780860376463,0.5729716064623018,0.644892740628167,1.0797158215209666,0.7459771680195895,1.0872943468485903,1.0666708421816191,1.0,0.8738657697121401,0.9236545682102628,0.9545525657071339
97,0.7777780860376463,0.5729716064623018,0.815248197249944,1.4268974067703457,0.9022259007918714,1.1563076014173532,1.1431607502550047,1.0,0.9088704630788486,0.9473560700876095,0.9723482478097623
98,0.7777780860376463,0.5729716064623018,0.9092676144957151,1.4334030843143903,0.40257052072724403,1.2629005141981111,1.255121967276241,1.0,0.865183041301627,0.898584167709637,0.9302643929912391
99,0.7777780860376463,0.5729716064623018,0.7557928157313734,1.2211493460574538,0.8175819591554832,1.1513476518556138,1.0578673098024791,1.0,0.8966677096370463,0.93965112640801,0.9661295369211514
100,0.7777780860376463,0.5729716064623018,0.7094180903779636,1.2629789393597068,0.5622842026217518,1.3749739844092739,1.3440186549077149,1.0,0.7834402377972466,0.8442975594493116,0.8804364831038799
101,0.7777780860376463,0.5729716064623018,0.6306569954023022,1.3145323174341619,0.8748168550032294,1.0732442329365353,1.2050359638545864,1.0,0.856578535669587,0.9116082603254068,0.9524405506883604
102,0.7777780860376463,0.5729716064623018,0.9351825042933533,1.1335853477411884,0.3461686337421196,1.2240575792003214,1.3344484289609309,1.0,0.9100046933667084,0.9436013767209012,0.963665519399249
103,0.7777780860376463,0.5729716064623018,0.9706994126817923,1.3724903944908036,0.798939291838298,1.3274292798284182,1.342638815363089,1.0,0.9143069461827285,0.9483338548185232,0.9680459949937422
104,0.7777780860376463,0.5729716064623018,0.6003093178857979,1.3660787113950599,0.7713625877468692,1.2283039244048461,1.3645751649521565,1.0,0.742255944931164,0.8268147684605758,0.8730444305381727
105,0.7777780860376463,0.5729716064623018,0.9254947790039033,1.4355799359166408,0.8454132548169617,1.0317008867464699,1.1637716904304896,1.0,0.9545525657071339,0.9802487484355444,0.9911217146433041
106,0.7777780860376463,0.5729716064623018,0.7196623688792787,1.3160962517649675,0.396778107844306,1.330684059425472,1.231297537366587,1.0,0.7739752816020025,0.8350281602002503,0.8712061952440551
107,0.7777780860376463,0.5729716064623018,0.7535870409622121,1.1677522124347386,0.519617102864322,1.235392967975343,1.3808654036212171,1.0,0.8549358573216521,0.8935779098873592,0.925962140175219
108,0.7777780860376463,0.5729716064623018,0.6312221971016967,1.078096392870304,0.5014759590235867,1.348513191038726,1.0820099013323152,1.0,0.7631023153942428,0.8292787859824781,0.8682728410513141
109,0.7777780860376463,0.5729716064623018,0.6123891664172992,1.086569524268042,0.40847361653552916,1.212785097399361,1.1491981191888851,1.0,0.7723326032540676,0.8369446182728411,0.8751955569461827
110,0.7777780860376463,0.5729716064623018,0.767261768720443,1.4737895493154118,0.9429460551235347,1.0808210846369681,1.3367390206618486,1.0,0.915714956195244,0.9550219023779725,0.9784887359198998
111,0.7777780860376463,0.5729716064623018,0.8293323356655985,1.1005622369006383,0.9761706082806476,1.1639993733364355,1.100779017116836,1.0,0.9521667709637046,0.9782931789737171,0.9891270337922403
112,0.7777780860376463,0.5729716064623018,0.8335358443658539,1.0577383099380735,0.3222767452632434,1.3204767039337513,1.316767566224612,1.0,0.8730444305381727,0.9071886733416771,0.9360919899874843
113,0.7777780860376463,0.5729716064623018,0.921515240168632,1.4683701815409713,0.8517335755652973,1.2105861979383052,1.3390957793322564,1.0,0.9180225281602002,0.9523232165206508,0.9735215894868585
114,0.7777780860376463,0.5729716064623018,0.935646137500044,1.4092964980310994,0.6482998889164375,1.2017553558846212,1.0701467905639648,1.0,0.9074233416770964,0.9441098247809763,0.965386420525657
115,0.7777780860376463,0.5729716064623018,0.8129197671846119,1.1320441209292502,0.9464698153983233,1.0241727703779855,1.1478829911333945,1.0,0.9689455569461827,0.9889705882352942,0.9951110763454318
116,0.7777780860376463,0.5729716064623018,0.7038700539087761,1.172478608678269,0.6858465805340735,1.2662873174721332,1.3252670214739377,1.0,0.8380397371714643,0.88575563204005,0.919938986232791
117,0.7777780860376463,0.5729716064623018,0.7160826997048275,1.0390857481942617,0.5713971263215922,1.245119834926953,1.184418118307271,1.0,0.8613892365456821,0.8988188360450563,0.9329630788485607
118,0.7777780860376463,0.5729716064623018,0.9440110858729374,1.1975028536322159,0.7531912246710664,1.3089545460484415,1.2717644063509856,1.0,0.9251408010012516,0.9556476846057572,0.9733260325406758
119,0.7777780860376463,0.5729716064623018,0.6221324257974824,1.1820087876325516,0.992195140458628,1.1783084691341288,1.060814876437961,1.0,0.8587687734668336,0.9118038172715894,0.9522058823529411
120,0.7777780860376463,0.5729716064623018,0.8401064003189147,1.2126582126226904,0.42454932947377644,1.1706601744775733,1.0055871514865395,1.0,0.8816880475594493,0.9230287859824781,0.9490769712140176
121,0.7777780860376463,0.5729716064623018,0.6773985133404397,1.291024211728213,0.9193092612770304,1.1186146778530721,1.3777352435842616,1.0,0.8783244680851063,0.9325328535669587,0.961436170212766
122,0.7777780860376463,0.5729716064623018,0.6565404828911249,1.222429995921478,0.35289227893265035,1.026569346027584,1.2250135072810817,1.0,0.8196964956195244,0.8764471214017522,0.9070713391739674
123,0.7777780860376463,0.5729716064623018,0.7338407956413608,1.2317299857593096,0.9590742381191459,1.1376015440375764,1.3492467510719057,1.0,0.915206508135169,0.9530272215269087,0.9768069461827285
124,0.7777780860376463,0.5729716064623018,0.7173336489269194,1.2332255736524698,0.30016634093658073,1.0580648775392751,1.1786333929089656,1.0,0.8389392991239049,0.8853254067584481,0.9161451814768461
125,0.7777780860376463,0.5729716064623018,0.7372613508142957,1.122231339664735,0.9468775348813621,1.3910135730547661,1.2963978920591728,1.0,0.8647137046307884,0.9075015644555695,0.9437969336670838
126,0.7777780860376463,0.5729716064623018,0.9748928547615476,1.4137651863449405,0.4607906393563896,1.1551038922219734,1.0848326104303752,1.0,0.9062891113892365,0.9432493742177722,0.964017521902378
127,0.7777780860376463,0.5729716064623018,0.8716921163041071,1.3752689100729047,0.3062810065450399,1.3513210801500786,1.295731316702383,1.0,0.836005944931164,0.8789502503128911,0.9075015644555695
128,0.7777780860376463,0.5729716064623018,0.6750552935544353,1.16925773943453,0.30221355387671894,1.1442692621888264,1.1818471092079625,1.0,0.8059292866082604,0.8629536921151439,0.8951814768460575
129,0.7777780860376463,0.5729716064623018,0.9819038966634932,1.4818997622887202,0.7115714566927471,1.3563107966455912,1.3541277615878913,1.0,0.8894712140175219,0.9324937421777222,0.9554130162703379
130,0.7777780860376463,0.5729716064623018,0.8530820695607144,1.0927277951126935,0.9007743865404658,1.0394034187765457,1.3126225176269435,1.0,0.9702362327909887,0.988462140175219,0.9942897371714643
131,0.7777780860376463,0.5729716064623018,0.7458764082131704,1.0024338268147641,0.884988662509059,1.3945611804245448,1.234632782705464,1.0,0.8781680225281602,0.9247887984981227,0.9519321026282853
132,0.7777780860376463,0.5729716064623018,0.6628983113403284,1.2855585118704127,0.3894917107935813,1.1248296243440878,1.3870582608858535,1.0,0.7909496245306633,0.8536842928660826,0.8889236545682102
133,0.7777780860376463,0.5729716064623018,0.7891804607517925,1.0293865641079747,0.3950032937796133,1.077265786266472,1.214559687647037,1.0,0.9021433041301627,0.9410200250312891,0.9632352941176471
134,0.7777780860376463,0.5729716064623018,0.7103044661248245,1.2446396617664286,0.791439840874594,1.0724068836861549,1.0539652212942694,1.0,0.8920134543178974,0.9384386733416771,0.9656993116395495
135,0.7777780860376463,0.5729716064623018,0.6225077865894798,1.4635256164974402,0.3899871542823952,1.001965714192499,1.3086820307294365,1.0,0.7633760951188986,0.8380788485607009,0.878363579474343
136,0.7777780860376463,0.5729716064623018,0.9715028585664749,1.4944446093665418,0.4590531540246745,1.2275202576020292,1.277378658250255,1.0,0.8837609511889862,0.9242412390488111,0.9496636420525657
137,0.7777780860376463,0.5729716064623018,0.7087100738756158,1.2302217494609093,0.5219217693700023,1.3434555650650108,1.1825182154274616,1.0,0.7941567584480601,0.853214956195244,0.8866551939924906
138,0.7777780860376463,0.5729716064623018,0.9288256427960773,1.0691704770218662,0.44356019522024626,1.163130864379995,1.2824981261442974,1.0,0.9319852941176471,0.9581899249061326,0.9754771589486858
139,0.7777780860376463,0.5729716064623018,0.9234564957794709,1.0587211013102586,0.6933122463774747,1.3022561461937505,1.21071912720513,1.0,0.9332759699624531,0.9585028160200251,0.9759856070087609
140,0.7777780860376463,0.5729716064623018,0.6590574428942124,1.417082401767168,0.4154766000954177,1.0704253540870452,1.1257625216710234,1.0,0.7863735919899875,0.8512984981226533,0.8876329787234043
141,0.7777780860376463,0.5729716064623018,0.6960712719729627,1.2709240118400666,0.545211030584758,1.1724526723177924,1.259107996954751,1.0,0.8230209637046308,0.8778160200250313,0.9093397997496871
142,0.7777780860376463,0.5729716064623018,0.7212422153125546,1.0770106211402541,0.8014428169087868,1.1429455070894767,1.2605103778509028,1.0,0.9022997496871089,0.9434449311639549,0.9685935544430538
143,0.7777780860376463,0.5729716064623018,0.6299288999014395,1.4694874614596305,0.9070963143451465,1.1415132842785989,1.0727840011357965,1.0,0.8203613892365457,0.8858338548185232,0.9235763454317898
144,0.7777780860376463,0.5729716064623018,0.8765699124393016,1.3001677820645166,0.7937312824224405,1.3336778655030144,1.013896736076327,1.0,0.8896276595744681,0.9340190863579474,0.9567428035043805
145,0.7777780860376463,0.5729716064623018,0.8492360484015384,1.3959511118838488,0.472520896730124,1.3806819556643288,1.008180912247611,1.0,0.8335810387984981,0.8784026908635795,0.9076971214017522
146,0.7777780860376463,0.5729716064623018,0.7322890225470876,1.1561026418933469,0.34813170540681904,1.2806190516413052,1.3687444513614953,1.0,0.8180147058823529,0.8704630788485607,0.8997575093867334
147,0.7777780860376463,0.5729716064623018,0.6380875276330084,1.3119200175390362,0.8537409272773167,1.1792240666225853,1.2892467830813592,1.0,0.8235294117647058,0.8839956195244055,0.9217772215269087
148,0.7777780860376463,0.5729716064623018,0.7544029572209575,1.3404049454325397,0.9975112195481206,1.35109565286074,1.2208922867295091,1.0,0.8594727784730913,0.9039033166458073,0.9410200250312891
149,0.7777780860376463,0.5729716064623018,0.603740260980702,1.121173067781741,0.4917329363593044,1.1182716736054017,1.0482584853421546,1.0,0.796229662077597,0.8602158948685857,0.8956508135168961
150,0.7777780860376463,0.5729716064623018,0.9439546565397035,1.10841747853387,0.6180782682257744,1.238418351317554,1.1170081996037895,1.0,0.9350359824780976,0.9597543804755945,0.9770416145181476
151,0.7777780860376463,0.5729716064623018,0.9570124820184223,1.0761025212318973,0.8905944724842856,1.112641888234803,1.0884516249968639,1.0,0.9746558197747184,0.9886968085106383,0.9940159574468085
152,0.7777780860376463,0.5729716064623018,0.8435746971283811,1.4495506340945392,0.4231432267894253,1.1848381644510595,1.065866693740865,1.0,0.8566176470588236,0.8929912390488111,0.924671464330413
153,0.7777780860376463,0.5729716064623018,0.8945071795942968,1.1731234509881028,0.7958606803723927,1.0170186479052783,1.2367588645236045,1.0,0.9626095118898623,0.9847465581977471,0.9924515018773467
154,0.7777780860376463,0.5729716064623018,0.7603007764421383,1.2689467444394198,0.811225538590967,1.2973289592836423,1.3501346019326967,1.0,0.8607243429286608,0.9014001877346683,0.9372653316645807
155,0.7777780860376463,0.5729716064623018,0.7334293065881768,1.2412891289604269,0.9871857805167459,1.1102981771995672,1.1532706163003728,1.0,0.9266661451814768,0.9640566332916145,0.9830647684605757
156,0.7777780860376463,0.5729716064623018,0.729371632064979,1.4535544894183958,0.6394859884039401,1.3625187951880495,1.108460471654027,1.0,0.7760090738423029,0.8402299749687109,0.8771902377972466
157,0.7777780860376463,0.5729716064623018,0.672357244857934,1.3849089664589642,0.8668115645279979,1.3912952876542364,1.046294999341832,1.0,0.7666223404255319,0.8391348560700876,0.87930225281602
158,0.7777780860376463,0.5729716064623018,0.7493076915052899,1.4526975182319912,0.3982838311026569,1.0902988228822952,1.0589152264979662,1.0,0.827988110137672,0.8799280350438048,0.9097309136420526
159,0.7777780860376463,0.5729716064623018,0.7813452424431372,1.2718329728188686,0.6991388343718902,1.2825672411418507,1.3034751066583397,1.0,0.8605678973717146,0.8991708385481852,0.9334715269086358
160,0.7777780860376463,0.5729716064623018,0.6021765121825009,1.4982981766352084,0.4864182534301279,1.1761414402520445,1.2405305608024195,1.0,0.6954005006257822,0.7732712765957447,0.8286530037546933
161,0.7777780860376463,0.5729716064623018,0.9742488486820842,1.2561654030410163,0.5696227324576051,1.049816347828155,1.1363916603343953,1.0,0.9488814142678348,0.9719962453066333,0.9845510012515645
162,0.7777780860376463,0.5729716064623018,0.6155095640631871,1.4361777626550007,0.673443538091077,1.307150485801383,1.0831522540948408,1.0,0.7005632040050063,0.7809762202753442,0.8354192740926157
163,0.7777780860376463,0.5729716064623018,0.6887099467154426,1.006289268857298,0.47602890372360185,1.1529418736464665,1.0174486972802939,1.0,0.8635403629536921,0.9001095118898623,0.9349968710888611
164,0.7777780860376463,0.5729716064623018,0.9928915724284182,1.1648140178419788,0.9986335122633552,1.2148194126891414,1.345959021853488,1.0,0.9683588861076345,0.9852550062578223,0.9924123904881101
165,0.7777780860376463,0.5729716064623018,0.7976844794638526,1.2889858377748353,0.8587741508348647,1.2684443626551414,1.1504946235368272,1.0,0.8817271589486859,0.93104662077597,0.9556476846057572
166,0.7777780860376463,0.5729716064623018,0.8938570203462404,1.072684449307609,0.9783981520593612,1.3320738513023584,1.0923086146398435,1.0,0.9431711514392991,0.968397997496871,0.983299436795995
